starting calculations for phase 1
-0.4000000000, 0.8700000000, -0.1745308657, 4, time: 0
-0.4000000000, 0.8800000000, -0.1749018278, 4, time: 0
-0.4000000000, 0.8900000000, -0.1752791790, 4, time: 0
-0.4000000000, 0.9000000000, -0.1756630180, 4, time: 0
-0.4000000000, 0.9100000000, -0.1760534467, 4, time: 0
-0.4000000000, 0.9200000000, -0.1764505694, 4, time: 0
-0.4000000000, 0.9300000000, -0.1768544947, 4, time: 0
-0.4000000000, 0.9400000000, -0.1772653345, 4, time: 0
-0.4000000000, 0.9500000000, -0.1776832044, 4, time: 0
-0.4000000000, 0.9600000000, -0.1781082227, 10, time: 0
-0.4000000000, 0.9700000000, -0.1785405110, 11, time: 0
-0.4000000000, 0.9800000000, -0.1789802032, 4, time: 0
-0.4000000000, 0.9900000000, -0.1794274201, 8, time: 0
-0.4000000000, 1.0000000000, -0.1798823068, 8, time: 0
-0.4000000000, 1.0100000000, -0.1803449985, 10, time: 0
-0.4000000000, 1.0200000000, maximum iterations reached, time: 10
-0.4000000000, 1.0300000000, -0.1812943895, 15, time: 1
-0.4000000000, 1.0400000000, -0.1817813940, 11, time: 0
-0.4000000000, 1.0500000000, -0.1822768191, 10, time: 0
got it after reset: -0.4000000000, 1.0600000000, -0.1827808297, time: 8
-0.4000000000, 1.0700000000, -0.1832936019, 14, time: 0
-0.4000000000, 1.0800000000, -0.1838153163, 10, time: 0
-0.4000000000, 1.0900000000, -0.1843461584, 9, time: 0
-0.4000000000, 1.1000000000, -0.1848863222, 8, time: 0
-0.4000000000, 1.1100000000, -0.1854360126, 9, time: 0
-0.4000000000, 1.1200000000, -0.1859954366, 12, time: 0
got it after reset: -0.4000000000, 1.1300000000, -0.1865647034, time: 1
-0.4000000000, 1.1400000000, -0.1871443726, 15, time: 0
got it after reset: -0.4000000000, 1.1500000000, -0.1877343495, time: 4
-0.4000000000, 1.1600000000, -0.1883349923, 22, time: 1
-0.4000000000, 1.1700000000, -0.1889465628, 11, time: 0
-0.4000000000, 1.1800000000, -0.1895693245, 21, time: 2
-0.4000000000, 1.1900000000, -0.1902035671, 12, time: 0
-0.4000000000, 1.2000000000, -0.1908495792, 13, time: 1
got it after reset: -0.4000000000, 1.2100000000, -0.1915076756, time: 5
-0.4000000000, 1.2200000000, -0.1921781801, 19, time: 3
-0.4000000000, 1.2300000000, -0.1928614327, 16, time: 0
-0.4000000000, 1.2400000000, -0.1935577927, 16, time: 2
-0.4000000000, 1.2500000000, -0.1942676364, 11, time: 0
got it after reset: -0.4000000000, 1.2600000000, -0.1949913620, time: 10
-0.4000000000, 1.2700000000, -0.1957293901, 28, time: 6
-0.4000000000, 1.2800000000, -0.1964821636, 22, time: 2
got it after reset: -0.4000000000, 1.2900000000, -0.3025333304, time: 6
-0.4000000000, 1.3000000000, -0.3100810022, 17, time: 0
-0.4000000000, 1.3100000000, -0.3178581433, 17, time: 0
-0.4000000000, 1.3200000000, -0.3258694416, 21, time: 0
-0.4000000000, 1.3300000000, -0.3341198959, 25, time: 0
-0.4000000000, 1.3400000000, -0.3426148670, 23, time: 0
-0.4000000000, 1.3500000000, -0.3513601079, 23, time: 0
-0.4000000000, 1.3600000000, -0.3603617903, 27, time: 0
-0.4000000000, 1.3700000000, -0.3696265499, 29, time: 0
-0.4000000000, 1.3800000000, -0.3791615824, 29, time: 0
-0.4000000000, 1.3900000000, maximum iterations reached, time: 1
-0.4000000000, 1.4000000000, maximum iterations reached, time: 16
-0.4000000000, 1.4100000000, maximum iterations reached, time: 13
-0.4000000000, 1.4200000000, maximum iterations reached, time: 9
-0.4000000000, 1.4300000000, Maximum iterations reached in field optimization, time: 5
